book_id,genre,name,author,avg_rating,no_of_ratings,user_id,user_rating,description
4931,"Cookbooks, Food & Wine",Anti Inflammatory Cookbook - 50 Slow Cooker Recipes With Anti - Inflammatory Ingredients: Great For Gout! (Slow Cooker Cookbooks),Kate Marsh,3.67,9,703,1,"Kate has put together a nice collection of recipes that can hopefully aid a person in dealing with inflammation, and even gout. 

THESE RECIPES ARE NOT DESIGNED TO CURE ANYTHING, BUT TO BE USED AS A REFERENCE IN HELPING SOOTH INFLAMMATION BY WAY OF DIET. "
1622,"Crafts, Hobbies & Home",Leopard Geckos (Complete Herp Care),Gerald Merker,4,16,703,0,"Leopard Geckos are one of the most popular lizards in the hobby. Learn about housing, nutrition, health care and breeding of these reptiles and others in the same family, including fat-tailed and bearded geckos."
540,Travel,Botswana & Its National Heritage,Sandy Grant,0,0,703,3,"Especially in the years since it achieved Independence in 1966, Botswana has attracted a host of admirers from all over the world who have been captivated, intrigued and sometimes puzzled by it."
4968,Humor & Entertainment,Eat the Rich: A Treatise on Economics,P.  J. O'Rourke,3.88,2100,703,5,"America's favorite political humorist leads readers on a hysterical whirlwind tour, from the ""good capitalism"" of Wall Street to the ""bad socialism"" of Cuba, in search of an answer to the age-old question: ""Why do some places prosper and thrive, while others just suck?"""
276,Reference,Paw Patrol Phonics Box Set (PAW Patrol) (Step into Reading),Jennifer Liberts,4.04,91,3453,3,This Step into Reading boxed set includes 12 full-color phonics readers featuring the pups of Nickelodeons PAW Patrol! Each book features a specific phonics concept that will give boys and girls ages 3 to 7 the tools they need to begin reading on their own.
1583,Calendars,,,,,703,5,
4208,History,Historical Maps of Civil War Battlefields ,National Geographic Society,3,1,295,3,"As a defining moment in the history of the United States, the Civil War has no equal. Historical Maps of Civil War Battlefields provides a unique view of the war. In over 120 maps this historical record looks at the broad sweep of events from the Southern capture of Ft. Sumter through to the Battle of Gettysburg and Appomattox. Every map has been drawn from the collections of the Library of Congress and the National Archive."
91,Teen & Young Adult,The Story of the New Orleans Hornets ,Tyler Omoth,5,1,295,2,"earn the team's origins, stars, and greatest moments through photos and lively text."
1618,Romance,Love in Provence: Romantic Adventures in the South of France,Yvone Lenard,3.82,17,295,2,"Love is something quite different in Provence, as Yvone Lenard discovers when she chaperones 50 red-blooded American college students for a year at California State Universitys study abroad program in Aix-en-Provence. Proclaiming themselves on their applications to the program to be ambassadors of culture, their thoughts and senses turn to romance and sex upon arrival. As Resident Director of the program Lenard soon has her hands full, but her sense of humor prevails and she stays to form affectionate relationships with the students and a love affair with Provence. When not counseling her charges, Lenard finds a safe escort in the charming and eccentric Bill Hope, an American expatriate with whom she probes ancient villages and ruins and dines at sunset on the terraces of elegant restaurants. The ten stories in this collection are set in some of the regions most romantic locales. Each story concludes with advice on where to go to experience romance and a menu for a dinner for two with simple recipes to recreate the sensual flavors of Provence."
1890,Science & Math,Polymeric Multicomponent Materials: An Introduction,L. H. Sperling,4,1,295,1,"Designed for a graduate materials course, this up-to-date text guides readers through the ever-advancing field of polymer blends and composites, with special reference to synthesis and mechanical behaviour. It includes coverage of the thermodynamics of polymer blend miscibility, polymer surfaces and interfaces, the mechanisms of fracture and fracture resistance and how two-phased systems can impart toughness and more. Impact resistant plastics, coatings, aerospace and other applications are also discussed."
3828,Children's Books,Fantasy League,Mike Lupica,4.2,897,3430,0,"12-year-old Charlie is a fantasy football guru. He may be just a bench warmer for his school's football team, but when it comes to knowing and loving the game, he's first-string. He even becomes a celebrity when his podcast gets noticed by a sports radio host, who plays Charlie's fantasy picks for all of Los Angeles to hear. Soon Charlie befriends the elderly owner of the L.A. Bulldogs -- a fictional NFL team -- and convinces him to take a chance on an aging quarterback. After that, watch out . . . it's press conferences and national fame as Charlie becomes a media curiosity and source of conflict for the Bulldogs general manager, whose job Charlie seems to have taken. It's all a bit much for a kid just trying to stay on top of his grades and maintain his friendship with his verbal sparring partner, Anna."
